age_policyholder,nclaims,exposure,amount,power,bm,zip
66,0,1.0,0.0,100,1,3
36,0,1.0,0.0,47,2,2
64,0,1.0,0.0,39,1,3
37,0,1.0,0.0,77,9,2
45,1,1.0,36300.0,55,2,1
72,0,0.16712328767123288,0.0,86,2,1
44,0,0.5863013698630137,0.0,66,8,2
34,0,1.0,0.0,55,1,3
38,0,1.0,0.0,114,2,3
42,0,0.9506849315068493,0.0,49,2,1
36,0,1.0,0.0,59,1,3
43,0,1.0,0.0,42,2,1
62,1,1.0,57540.0,40,1,3
49,0,1.0,0.0,33,1,3
58,0,1.0,0.0,21,11,1
29,1,1.0,66275.0,67,10,2
64,0,1.0,0.0,85,2,2
33,0,1.0,0.0,55,1,3
68,0,0.0547945205479452,0.0,55,1,1
38,0,0.3726027397260274,0.0,55,12,2
49,0,1.0,0.0,37,6,3
35,0,1.0,0.0,55,11,1
45,0,1.0,0.0,66,1,2
44,0,1.0,0.0,33,1,2
53,0,0.2493150684931507,0.0,40,1,2
35,1,1.0,2607.0,40,5,1
29,0,1.0,0.0,55,12,2
24,0,0.9260273972602739,0.0,55,1,2
61,0,1.0,0.0,83,12,1
30,0,1.0,0.0,55,2,1
78,0,1.0,0.0,92,1,1
42,0,1.0,0.0,40,1,2
54,0,1.0,0.0,40,6,2
45,0,1.0,0.0,40,2,3
66,0,1.0,0.0,35,6,1
66,0,1.0,0.0,103,5,2
35,0,1.0,0.0,44,11,1
70,0,0.5917808219178082,0.0,51,1,3
43,0,1.0,0.0,60,2,3
32,0,0.7616438356164383,0.0,40,1,3
61,0,1.0,0.0,47,2,3
29,0,1.0,0.0,40,1,1
49,0,1.0,0.0,90,1,3
28,0,1.0,0.0,27,6,2
27,1,0.8328767123287671,5856.0,54,2,1
78,0,1.0,0.0,33,12,2
39,0,1.0,0.0,44,10,3
36,0,1.0,0.0,60,1,3
70,0,1.0,0.0,102,1,2
53,0,1.0,0.0,65,4,1
46,0,1.0,0.0,83,8,1
64,0,0.15616438356164383,0.0,33,1,2
38,0,1.0,0.0,40,2,3
48,0,1.0,0.0,37,1,2
45,0,0.3041095890410959,0.0,48,10,2
44,0,1.0,0.0,55,2,0
37,0,1.0,0.0,53,6,2
48,0,1.0,0.0,63,12,1
56,0,1.0,0.0,47,2,2
43,0,1.0,0.0,43,1,1
66,0,1.0,0.0,65,11,1
28,0,1.0,0.0,66,3,2
28,0,1.0,0.0,83,5,1
35,0,1.0,0.0,81,1,2
70,0,1.0,0.0,55,7,2
52,0,0.7561643835616438,0.0,77,11,1
44,0,0.9424657534246575,0.0,54,1,2
42,0,0.9315068493150684,0.0,32,1,2
31,0,1.0,0.0,85,2,1
64,0,1.0,0.0,65,1,2
41,0,1.0,0.0,76,1,3
40,0,0.7452054794520548,0.0,44,13,2
27,0,0.15342465753424658,0.0,58,1,1
32,0,1.0,0.0,39,5,1
40,0,1.0,0.0,46,1,3
36,0,1.0,0.0,53,1,3
55,0,1.0,0.0,55,3,3
34,0,1.0,0.0,29,12,1
24,0,1.0,0.0,21,13,3
25,0,0.410958904109589,0.0,65,12,2
38,0,1.0,0.0,40,2,2
68,0,0.6712328767123288,0.0,54,11,1
43,0,1.0,0.0,40,1,2
34,1,1.0,49509.0,92,1,3
32,0,1.0,0.0,65,2,3
27,1,1.0,15389.0,44,10,1
52,1,1.0,2899.0,33,3,1
41,0,0.4136986301369863,0.0,55,1,2
44,0,1.0,0.0,35,6,2
36,1,0.5424657534246575,27639.0,51,1,1
52,0,1.0,0.0,66,12,1
41,0,1.0,0.0,39,7,1
65,0,1.0,0.0,66,2,1
83,0,1.0,0.0,68,10,3
49,0,1.0,0.0,40,1,2
34,1,1.0,40041.0,44,12,2
44,0,1.0,0.0,99,1,2
30,0,0.15342465753424658,0.0,34,2,2
47,0,1.0,0.0,40,1,1
63,0,0.9178082191780822,0.0,68,1,1
49,1,1.0,2989.0,55,1,2
25,1,1.0,5566.0,40,6,3
28,0,1.0,0.0,55,1,2
51,0,1.0,0.0,68,1,1
33,0,1.0,0.0,94,12,1
39,0,1.0,0.0,40,1,2
35,0,0.4136986301369863,0.0,43,1,1
44,1,0.947945205479452,62701.0,44,3,3
73,0,1.0,0.0,77,1,2
38,0,1.0,0.0,43,1,2
52,0,0.8383561643835616,0.0,66,1,1
22,0,1.0,0.0,59,1,1
68,0,1.0,0.0,43,6,3
42,1,1.0,2856.0,60,3,2
56,0,1.0,0.0,25,2,2
30,0,1.0,0.0,40,1,3
49,0,1.0,0.0,33,1,1
73,0,1.0,0.0,73,4,1
68,0,1.0,0.0,40,11,2
30,0,1.0,0.0,51,2,2
45,0,1.0,0.0,70,1,3
37,0,0.3506849315068493,0.0,66,3,2
57,0,1.0,0.0,52,8,2
56,1,1.0,11406.0,70,1,2
48,0,1.0,0.0,44,1,1
32,0,1.0,0.0,63,2,2
60,0,0.8164383561643835,0.0,50,7,1
33,0,1.0,0.0,55,2,2
49,0,1.0,0.0,50,11,1
27,0,1.0,0.0,42,9,3
31,0,0.08493150684931507,0.0,44,6,3
24,0,0.1780821917808219,0.0,66,1,1
36,0,1.0,0.0,75,7,1
52,0,1.0,0.0,43,7,3
52,0,1.0,0.0,48,7,3
59,0,1.0,0.0,43,6,2
66,0,1.0,0.0,62,2,1
29,0,1.0,0.0,53,1,2
49,0,1.0,0.0,40,1,1
50,0,1.0,0.0,85,5,3
33,0,1.0,0.0,43,6,1
40,0,1.0,0.0,66,12,2
33,0,0.6410958904109589,0.0,65,3,2
70,0,1.0,0.0,47,2,3
81,0,1.0,0.0,60,1,3
59,0,0.4520547945205479,0.0,66,5,1
66,0,1.0,0.0,51,1,2
37,0,0.8383561643835616,0.0,53,1,1
51,0,0.18904109589041096,0.0,75,1,2
64,0,1.0,0.0,44,1,2
44,0,1.0,0.0,197,2,1
36,0,1.0,0.0,47,17,3
85,0,1.0,0.0,30,12,1
48,0,1.0,0.0,84,2,1
29,0,0.5342465753424658,0.0,55,2,2
51,0,1.0,0.0,80,2,3
43,0,0.23835616438356164,0.0,64,1,3
46,0,1.0,0.0,90,2,3
47,0,1.0,0.0,50,2,3
44,1,1.0,59929.0,63,1,2
49,0,1.0,0.0,43,6,3
47,0,0.4136986301369863,0.0,47,2,3
83,0,0.5260273972602739,0.0,40,1,3
30,0,1.0,0.0,74,1,3
31,0,1.0,0.0,94,1,3
31,0,0.29041095890410956,0.0,43,2,1
18,1,1.0,261777.0,40,3,3
76,0,0.8575342465753425,0.0,39,1,2
25,0,1.0,0.0,33,2,3
53,0,1.0,0.0,55,6,1
65,0,1.0,0.0,64,3,1
31,0,1.0,0.0,55,12,1
30,1,1.0,18057.0,60,9,2
31,0,0.8082191780821918,0.0,40,1,2
28,0,0.2465753424657534,0.0,85,1,2
42,0,0.5041095890410959,0.0,54,4,1
25,1,1.0,24478.0,39,1,3
43,1,1.0,91902.0,55,5,3
53,0,1.0,0.0,55,1,1
53,0,1.0,0.0,37,3,2
38,0,1.0,0.0,50,1,2
61,0,1.0,0.0,37,1,1
32,0,0.5452054794520548,0.0,40,1,1
57,0,1.0,0.0,64,12,2
22,0,1.0,0.0,55,11,2
43,0,0.2,0.0,60,5,3
38,0,1.0,0.0,87,1,2
34,0,1.0,0.0,55,1,1
36,1,1.0,9529.0,55,2,2
22,0,1.0,0.0,40,2,1
74,0,1.0,0.0,43,2,3
71,0,1.0,0.0,80,9,1
36,1,1.0,57540.0,54,9,3
64,0,1.0,0.0,55,1,0
44,0,1.0,0.0,42,12,3
53,0,1.0,0.0,66,6,1
67,0,0.989041095890411,0.0,116,5,1
47,0,1.0,0.0,34,1,3
69,1,1.0,5324.0,55,2,3
29,0,1.0,0.0,55,1,1
45,0,1.0,0.0,50,2,1
24,1,1.0,430000.0,85,1,1
27,0,1.0,0.0,33,3,1
52,0,1.0,0.0,39,8,3
25,0,1.0,0.0,66,2,1
54,1,1.0,563.0,40,2,3
34,0,1.0,0.0,43,2,3
50,0,1.0,0.0,36,6,1
52,0,1.0,0.0,43,1,2
23,0,0.9780821917808219,0.0,54,12,2
33,0,1.0,0.0,84,5,3
62,1,1.0,124802.0,29,1,1
56,0,0.7890410958904109,0.0,65,3,1
57,1,1.0,6154.0,55,2,3
63,0,1.0,0.0,68,10,1
61,0,1.0,0.0,43,3,1
49,0,1.0,0.0,36,1,3
69,0,1.0,0.0,55,6,1
46,0,1.0,0.0,54,1,2
36,0,1.0,0.0,55,2,3
34,2,1.0,57428.0,66,1,1
55,0,1.0,0.0,66,6,3
71,0,1.0,0.0,42,11,1
59,0,1.0,0.0,66,1,1
66,0,0.4136986301369863,0.0,40,3,1
50,0,0.4136986301369863,0.0,55,1,2
39,0,1.0,0.0,40,1,1
76,0,1.0,0.0,47,1,3
44,0,1.0,0.0,55,11,2
35,0,1.0,0.0,40,1,3
38,1,1.0,124509.0,106,6,3
74,0,1.0,0.0,66,1,2
46,0,1.0,0.0,66,8,2
42,0,1.0,0.0,47,5,3
45,0,1.0,0.0,40,2,2
78,0,1.0,0.0,90,8,2
46,0,1.0,0.0,58,2,2
62,0,1.0,0.0,33,1,1
73,0,1.0,0.0,44,1,1
53,0,0.20273972602739726,0.0,101,8,1
76,0,1.0,0.0,55,10,2
67,0,1.0,0.0,25,1,1
52,0,1.0,0.0,59,8,3
40,0,0.29041095890410956,0.0,40,1,3
25,0,1.0,0.0,55,4,1
70,0,1.0,0.0,66,2,3
41,0,1.0,0.0,40,2,3
31,0,1.0,0.0,47,10,1
32,0,0.7342465753424657,0.0,55,3,3
64,0,1.0,0.0,25,7,1
43,1,1.0,64362.0,82,11,3
35,1,0.8410958904109589,2856.0,40,1,2
53,0,1.0,0.0,40,1,1
81,0,1.0,0.0,32,2,2
45,0,0.3013698630136986,0.0,60,5,3
52,0,1.0,0.0,44,12,1
39,0,1.0,0.0,44,1,3
61,0,1.0,0.0,55,1,1
64,0,1.0,0.0,42,1,2
46,0,1.0,0.0,33,1,2
64,0,1.0,0.0,50,5,1
36,1,0.7479452054794521,63072.0,50,1,2
45,0,1.0,0.0,34,11,2
60,0,1.0,0.0,49,13,2
27,0,1.0,0.0,40,2,2
73,0,1.0,0.0,37,1,3
59,0,1.0,0.0,43,5,2
53,0,0.6657534246575343,0.0,37,1,1
79,0,1.0,0.0,32,1,3
27,0,0.8328767123287671,0.0,60,10,3
42,0,0.8027397260273973,0.0,110,1,2
64,0,1.0,0.0,57,10,1
25,0,0.9342465753424658,0.0,48,8,2
72,0,1.0,0.0,85,6,3
78,2,1.0,115350.0,40,1,2
34,0,0.915068493150685,0.0,76,6,1
40,0,1.0,0.0,37,1,2
45,0,0.7315068493150685,0.0,69,2,3
36,0,1.0,0.0,55,2,3
51,0,1.0,0.0,52,3,2
27,1,1.0,2694.0,55,12,3
68,0,1.0,0.0,63,1,1
27,0,1.0,0.0,50,6,1
38,0,0.6164383561643836,0.0,51,13,1
61,0,1.0,0.0,99,1,2
46,0,1.0,0.0,48,13,3
49,0,1.0,0.0,60,12,2
53,0,1.0,0.0,80,3,3
29,0,0.0410958904109589,0.0,44,12,2
60,1,0.7561643835616438,37682.0,73,2,1
43,0,0.43561643835616437,0.0,29,1,3
69,0,1.0,0.0,66,1,2
53,0,1.0,0.0,42,2,1
30,0,0.4246575342465753,0.0,40,6,2
31,0,1.0,0.0,40,1,3
61,0,1.0,0.0,51,6,2
34,0,0.16164383561643836,0.0,70,7,2
26,0,1.0,0.0,85,6,1
48,0,1.0,0.0,37,1,1
32,0,1.0,0.0,74,9,1
30,0,1.0,0.0,29,2,1
34,0,0.8684931506849315,0.0,42,9,2
67,0,1.0,0.0,49,2,1
45,0,1.0,0.0,43,2,1
59,0,0.7890410958904109,0.0,37,3,1
49,0,1.0,0.0,52,11,1
70,0,1.0,0.0,43,2,3
50,0,1.0,0.0,52,1,3
27,0,0.8328767123287671,0.0,75,1,3
56,1,1.0,127564.0,33,11,2
71,0,1.0,0.0,42,2,2
61,1,1.0,52698.0,55,10,1
40,0,1.0,0.0,40,1,3
24,0,1.0,0.0,55,7,1
32,0,1.0,0.0,33,2,1
61,0,1.0,0.0,44,3,2
61,0,1.0,0.0,54,2,2
33,0,0.5753424657534246,0.0,85,12,3
64,0,1.0,0.0,44,1,1
26,0,1.0,0.0,51,9,3
54,0,1.0,0.0,80,8,3
45,0,1.0,0.0,68,7,1
34,0,1.0,0.0,68,7,2
41,0,0.3287671232876712,0.0,33,1,3
54,0,0.1095890410958904,0.0,40,1,3
41,0,0.1863013698630137,0.0,47,3,3
69,0,1.0,0.0,55,2,3
44,0,1.0,0.0,101,5,1
34,0,1.0,0.0,18,3,2
43,0,1.0,0.0,37,2,3
43,0,0.46301369863013697,0.0,58,1,2
34,1,1.0,57540.0,55,10,1
45,0,1.0,0.0,44,8,2
24,0,1.0,0.0,43,2,2
30,0,0.2684931506849315,0.0,40,2,3
76,0,0.9260273972602739,0.0,63,1,1
31,1,1.0,5850.0,50,1,2
62,0,1.0,0.0,37,12,1
38,1,1.0,5850.0,77,4,1
55,0,1.0,0.0,55,11,2
71,0,1.0,0.0,33,1,2
31,0,1.0,0.0,85,9,2
63,0,1.0,0.0,66,3,1
70,0,0.7561643835616438,0.0,53,1,2
47,0,1.0,0.0,58,1,2
57,0,0.7506849315068493,0.0,43,3,1
74,0,1.0,0.0,66,8,2
36,0,0.13150684931506848,0.0,54,11,1
25,0,1.0,0.0,50,4,1
38,0,1.0,0.0,66,11,3
38,0,1.0,0.0,85,6,3
42,0,1.0,0.0,40,5,2
64,0,1.0,0.0,80,2,1
49,0,1.0,0.0,40,6,3
30,0,1.0,0.0,75,12,1
71,0,1.0,0.0,53,1,2
61,0,1.0,0.0,93,9,1
65,0,1.0,0.0,55,11,2
27,0,0.18904109589041096,0.0,21,5,3
25,1,1.0,50000.0,55,1,3
63,0,1.0,0.0,51,6,1
73,0,1.0,0.0,47,7,1
41,0,1.0,0.0,33,1,1
30,0,1.0,0.0,33,1,3
35,0,0.18356164383561643,0.0,29,8,1
48,0,1.0,0.0,40,2,3
74,0,1.0,0.0,61,9,1
43,0,1.0,0.0,52,7,3
25,0,1.0,0.0,34,1,1
22,0,1.0,0.0,60,1,1
35,0,1.0,0.0,54,1,1
54,1,1.0,85833.0,55,8,3
31,0,1.0,0.0,51,2,2
21,0,1.0,0.0,55,2,3
41,0,1.0,0.0,50,3,3
70,0,1.0,0.0,84,1,3
58,0,1.0,0.0,66,12,3
33,0,1.0,0.0,39,1,1
43,0,1.0,0.0,55,9,2
52,0,1.0,0.0,37,9,1
70,0,1.0,0.0,53,1,2
71,0,1.0,0.0,55,1,2
55,0,1.0,0.0,49,12,2
61,1,1.0,57540.0,81,2,3
72,0,0.6767123287671233,0.0,101,12,0
74,0,1.0,0.0,40,2,2
69,0,1.0,0.0,47,3,2
52,0,0.915068493150685,0.0,55,6,1
70,0,1.0,0.0,170,11,2
42,0,1.0,0.0,83,6,1
31,0,1.0,0.0,83,11,3
50,0,1.0,0.0,105,4,1
71,0,1.0,0.0,65,6,2
46,0,1.0,0.0,51,2,3
48,0,1.0,0.0,55,5,3
45,0,1.0,0.0,44,1,2
30,0,1.0,0.0,44,12,0
55,0,1.0,0.0,62,1,1
64,0,1.0,0.0,54,8,3
42,0,1.0,0.0,40,12,0
66,1,1.0,5324.0,64,2,3
57,0,0.3150684931506849,0.0,54,11,1
45,0,1.0,0.0,77,1,2
30,0,1.0,0.0,65,1,1
61,0,1.0,0.0,51,6,3
31,0,0.1726027397260274,0.0,52,10,1
57,0,1.0,0.0,66,11,1
72,0,1.0,0.0,65,6,1
43,0,0.6575342465753424,0.0,65,1,1
56,0,1.0,0.0,44,1,2
52,0,1.0,0.0,60,6,1
75,0,1.0,0.0,40,1,2
46,0,1.0,0.0,33,12,1
33,0,1.0,0.0,79,1,1
60,0,1.0,0.0,79,9,1
49,0,1.0,0.0,33,10,1
53,0,1.0,0.0,50,12,1
44,0,0.9452054794520548,0.0,44,1,1
52,0,1.0,0.0,55,5,1
51,0,1.0,0.0,101,1,1
43,2,1.0,153106.0,47,2,1
64,0,1.0,0.0,55,10,1
40,0,1.0,0.0,39,1,1
46,0,1.0,0.0,68,6,1
34,0,1.0,0.0,34,1,3
53,0,0.8821917808219178,0.0,64,1,1
45,0,1.0,0.0,44,6,1
38,0,1.0,0.0,32,12,1
78,0,1.0,0.0,33,1,2
44,0,0.5726027397260274,0.0,40,2,1
49,0,1.0,0.0,51,6,2
21,0,0.673972602739726,0.0,40,6,2
46,0,1.0,0.0,44,2,3
42,0,1.0,0.0,66,3,1
33,0,1.0,0.0,54,1,1
41,0,0.4958904109589041,0.0,51,5,3
41,0,1.0,0.0,60,1,1
30,0,1.0,0.0,51,1,2
34,0,0.9643835616438357,0.0,40,11,1
21,1,1.0,2426.0,60,2,3
53,0,1.0,0.0,100,1,1
35,0,1.0,0.0,54,1,3
63,0,1.0,0.0,86,2,2
33,0,1.0,0.0,55,2,2
38,0,0.5123287671232877,0.0,44,1,1
59,0,0.09863013698630137,0.0,40,3,2
70,0,0.4958904109589041,0.0,43,12,3
32,1,1.0,2856.0,103,2,2
42,0,1.0,0.0,74,1,1
33,0,0.21643835616438356,0.0,56,2,3
76,0,1.0,0.0,54,1,3
34,0,1.0,0.0,47,5,2
43,0,1.0,0.0,100,1,3
30,0,1.0,0.0,55,10,3
50,0,1.0,0.0,76,1,2
35,0,1.0,0.0,67,1,3
34,1,0.9123287671232877,2607.0,51,12,3
49,0,1.0,0.0,84,11,1
30,0,0.7013698630136986,0.0,37,1,1
41,0,1.0,0.0,81,1,2
61,1,1.0,60479.0,33,6,1
71,0,0.7506849315068493,0.0,60,1,2
35,0,1.0,0.0,40,1,1
42,0,0.0027397260273972603,0.0,55,3,1
67,0,1.0,0.0,37,1,0
33,0,0.5643835616438356,0.0,44,1,3
27,0,1.0,0.0,52,1,3
63,0,1.0,0.0,44,3,2
44,0,0.27123287671232876,0.0,90,1,1
61,0,0.16164383561643836,0.0,40,1,2
59,0,0.136986301369863,0.0,90,1,1
54,0,1.0,0.0,72,9,1
63,0,1.0,0.0,50,2,2
60,0,1.0,0.0,35,10,2
64,0,0.6904109589041096,0.0,55,2,3
32,1,1.0,7382.0,60,1,1
52,0,1.0,0.0,64,1,2
23,0,1.0,0.0,78,2,1
47,0,0.3424657534246575,0.0,53,1,3
41,0,0.9068493150684932,0.0,51,5,1
45,0,1.0,0.0,65,3,2
64,1,1.0,81532.0,72,5,1
60,0,1.0,0.0,100,7,2
48,0,0.8328767123287671,0.0,43,4,3
78,0,1.0,0.0,47,1,1
59,0,1.0,0.0,96,1,3
82,1,1.0,57540.0,55,2,3
39,0,1.0,0.0,51,1,2
48,0,1.0,0.0,55,1,3
33,0,1.0,0.0,101,6,2
81,0,1.0,0.0,74,5,1
22,1,1.0,5408.0,110,1,1
40,0,1.0,0.0,40,9,3
46,1,1.0,127005.0,44,1,1
44,0,1.0,0.0,51,3,2
58,0,1.0,0.0,50,12,3
66,0,1.0,0.0,55,1,3
42,0,1.0,0.0,44,7,2
42,0,1.0,0.0,82,7,2
70,0,1.0,0.0,88,3,2
56,0,1.0,0.0,52,7,3
33,0,0.4958904109589041,0.0,55,4,2
68,0,1.0,0.0,36,12,1
62,0,1.0,0.0,40,1,1
51,0,1.0,0.0,43,11,2
38,1,0.2602739726027397,48736.0,66,1,1
71,0,1.0,0.0,44,12,2
31,0,1.0,0.0,43,3,3
37,0,0.8493150684931506,0.0,55,1,2
61,0,1.0,0.0,47,2,2
29,0,0.5506849315068493,0.0,85,1,1
40,0,0.9232876712328767,0.0,94,3,1
30,0,1.0,0.0,50,4,3
24,0,0.2465753424657534,0.0,44,5,1
28,0,1.0,0.0,99,2,2
62,0,0.5506849315068493,0.0,66,2,1
42,0,1.0,0.0,73,1,1
58,0,1.0,0.0,66,11,1
35,0,1.0,0.0,55,15,1
67,0,1.0,0.0,47,5,2
27,0,1.0,0.0,47,2,3
27,1,0.6986301369863014,63180.0,66,4,1
33,0,1.0,0.0,65,2,2
67,0,1.0,0.0,85,22,1
46,0,0.5808219178082191,0.0,55,2,3
24,0,1.0,0.0,65,1,1
32,0,1.0,0.0,54,10,2
46,0,0.08493150684931507,0.0,63,6,1
67,0,1.0,0.0,51,6,1
58,0,1.0,0.0,83,8,1
58,0,0.9917808219178083,0.0,44,6,2
64,0,1.0,0.0,43,11,2
58,0,1.0,0.0,18,1,2
73,0,1.0,0.0,37,2,3
38,0,1.0,0.0,55,9,3
31,0,1.0,0.0,37,3,3
33,0,1.0,0.0,33,1,1
49,0,1.0,0.0,40,3,2
51,0,0.9013698630136986,0.0,98,8,2
31,0,0.5232876712328767,0.0,81,6,2
62,0,0.6712328767123288,0.0,39,11,3
37,0,1.0,0.0,40,1,1
49,0,0.4136986301369863,0.0,69,2,3
22,0,0.40273972602739727,0.0,50,1,1
33,0,1.0,0.0,66,9,1
40,0,1.0,0.0,66,1,2
44,0,1.0,0.0,66,6,3
26,0,1.0,0.0,44,1,2
69,0,1.0,0.0,47,1,2
62,0,1.0,0.0,40,1,1
53,0,1.0,0.0,63,4,3
35,0,0.16986301369863013,0.0,32,8,1
37,0,1.0,0.0,54,1,2
29,0,1.0,0.0,66,2,3
32,0,1.0,0.0,50,1,2
64,0,1.0,0.0,40,10,1
61,0,1.0,0.0,43,1,1
38,0,0.8986301369863013,0.0,63,2,1
63,1,1.0,5324.0,44,5,3
44,1,1.0,2856.0,51,2,2
61,1,1.0,134794.0,43,11,3
33,0,1.0,0.0,55,1,2
30,1,1.0,6534.0,44,1,1
71,0,1.0,0.0,50,4,2
44,0,1.0,0.0,64,5,1
63,0,1.0,0.0,41,9,1
31,0,1.0,0.0,40,11,3
75,0,1.0,0.0,53,1,3
38,0,1.0,0.0,66,1,1
45,2,1.0,12924.0,79,1,1
28,0,1.0,0.0,44,1,3
41,0,0.915068493150685,0.0,65,10,2
35,0,1.0,0.0,62,2,1
20,0,0.33972602739726027,0.0,58,6,3
43,0,1.0,0.0,61,6,3
30,0,1.0,0.0,40,3,1
27,0,1.0,0.0,46,10,3
41,0,1.0,0.0,78,1,1
59,0,1.0,0.0,82,4,1
48,0,0.3698630136986301,0.0,63,4,3
26,0,1.0,0.0,94,1,2
47,0,1.0,0.0,69,3,1
63,0,0.0027397260273972603,0.0,51,1,3
30,0,0.16164383561643836,0.0,47,1,3
49,1,1.0,65997.0,66,1,3
65,0,1.0,0.0,42,8,2
39,0,1.0,0.0,53,1,1
40,0,1.0,0.0,65,1,1
56,1,1.0,2607.0,43,5,2
74,0,1.0,0.0,65,1,2
28,0,1.0,0.0,50,1,3
52,0,1.0,0.0,37,12,1
60,0,1.0,0.0,60,16,1
34,0,0.3150684931506849,0.0,66,6,3
26,0,1.0,0.0,90,12,1
51,0,1.0,0.0,66,1,2
38,0,1.0,0.0,65,1,1
36,0,0.2465753424657534,0.0,55,3,3
27,0,1.0,0.0,47,9,1
57,0,0.4136986301369863,0.0,47,10,1
62,0,1.0,0.0,51,1,1
61,0,1.0,0.0,50,2,1
19,1,1.0,600.0,40,2,2
34,0,1.0,0.0,50,2,1
43,0,1.0,0.0,75,12,1
57,0,1.0,0.0,65,2,1
46,0,1.0,0.0,40,1,1
60,0,1.0,0.0,36,10,3
60,0,1.0,0.0,73,1,1
50,0,1.0,0.0,33,1,1
38,0,1.0,0.0,48,1,1
36,0,1.0,0.0,65,3,3
47,0,1.0,0.0,66,10,3
33,0,0.04657534246575343,0.0,66,1,3
56,0,1.0,0.0,55,1,1
31,0,1.0,0.0,51,3,1
22,1,1.0,3088.0,68,1,1
56,0,0.6164383561643836,0.0,55,11,2
59,0,1.0,0.0,33,1,2
53,0,1.0,0.0,90,1,3
33,0,1.0,0.0,63,11,1
58,0,1.0,0.0,44,8,3
24,0,0.9835616438356164,0.0,39,1,3
36,0,1.0,0.0,85,1,1
34,0,0.2,0.0,40,1,3
65,0,1.0,0.0,75,1,3
43,0,0.2410958904109589,0.0,33,7,1
46,0,1.0,0.0,73,11,2
27,0,1.0,0.0,81,8,1
31,2,1.0,69640.0,60,7,1
43,0,1.0,0.0,68,1,3
34,0,1.0,0.0,62,11,2
34,0,1.0,0.0,76,6,1
50,1,1.0,48611.0,78,2,1
61,0,1.0,0.0,55,2,2
27,0,0.19726027397260273,0.0,55,2,1
66,0,0.42191780821917807,0.0,46,2,3
24,0,1.0,0.0,46,2,1
38,0,0.08493150684931507,0.0,40,1,3
42,0,1.0,0.0,54,11,1
41,0,1.0,0.0,51,6,2
46,0,1.0,0.0,39,2,1
71,0,0.7890410958904109,0.0,66,3,1
39,0,1.0,0.0,77,5,2
69,0,1.0,0.0,29,1,0
47,0,0.2493150684931507,0.0,85,1,1
44,0,1.0,0.0,46,1,2
54,0,1.0,0.0,55,1,2
59,0,1.0,0.0,36,2,1
59,0,0.7534246575342466,0.0,55,11,1
31,0,1.0,0.0,40,2,2
40,0,1.0,0.0,65,2,1
53,0,1.0,0.0,44,12,3
63,0,1.0,0.0,47,5,2
55,0,1.0,0.0,90,1,1
67,0,1.0,0.0,54,1,1
46,0,1.0,0.0,66,2,1
36,0,1.0,0.0,59,1,1
29,0,1.0,0.0,53,7,1
38,0,1.0,0.0,37,1,2
54,1,1.0,23439.0,60,2,3
59,0,1.0,0.0,55,4,3
23,1,1.0,57540.0,81,1,2
37,1,1.0,9383.0,25,6,3
58,0,1.0,0.0,33,6,1
30,0,1.0,0.0,53,2,3
41,0,1.0,0.0,68,1,1
59,0,1.0,0.0,81,7,1
25,0,1.0,0.0,46,2,2
31,0,1.0,0.0,55,1,1
52,1,1.0,57540.0,36,3,1
47,0,0.3643835616438356,0.0,33,1,2
54,0,0.5616438356164384,0.0,40,6,2
23,0,0.6958904109589041,0.0,44,2,2
29,0,1.0,0.0,44,1,1
50,0,0.7342465753424657,0.0,65,1,2
49,0,1.0,0.0,62,2,1
32,0,0.7232876712328767,0.0,66,5,2
64,0,1.0,0.0,48,3,1
51,0,1.0,0.0,74,1,3
42,0,1.0,0.0,49,1,3
68,0,0.42191780821917807,0.0,55,8,3
41,0,0.7726027397260274,0.0,40,1,3
36,0,0.8904109589041096,0.0,33,1,2
30,0,1.0,0.0,48,5,3
51,0,1.0,0.0,79,1,2
25,0,1.0,0.0,44,1,2
33,0,1.0,0.0,65,1,1
25,1,1.0,2608.0,98,6,2
26,0,1.0,0.0,37,6,1
48,0,1.0,0.0,33,1,3
31,0,1.0,0.0,66,8,1
57,0,1.0,0.0,66,1,2
48,0,1.0,0.0,47,6,1
38,0,1.0,0.0,38,2,3
59,0,1.0,0.0,43,1,1
65,0,0.8301369863013699,0.0,33,1,2
61,0,1.0,0.0,66,9,1
38,0,0.0821917808219178,0.0,43,4,2
39,0,1.0,0.0,39,10,1
25,0,1.0,0.0,52,6,2
31,1,1.0,80472.0,66,6,1
37,0,1.0,0.0,66,8,1
42,0,1.0,0.0,37,2,1
45,0,0.9753424657534246,0.0,47,9,2
49,0,1.0,0.0,32,7,1
49,0,0.6794520547945205,0.0,32,1,1
45,0,1.0,0.0,77,1,3
73,0,1.0,0.0,49,9,3
41,0,1.0,0.0,37,1,1
62,0,1.0,0.0,46,1,1
40,0,1.0,0.0,66,1,3
42,0,1.0,0.0,60,1,3
78,0,1.0,0.0,43,1,3
63,0,1.0,0.0,40,2,3
23,0,1.0,0.0,66,1,3
29,1,1.0,108921.0,37,2,3
55,0,1.0,0.0,55,1,3
34,0,0.726027397260274,0.0,68,1,1
66,1,1.0,131476.0,43,2,1
71,0,1.0,0.0,32,2,3
66,0,1.0,0.0,65,1,1
80,0,1.0,0.0,36,1,3
47,0,1.0,0.0,52,1,1
29,0,0.3287671232876712,0.0,53,3,2
52,0,0.8383561643835616,0.0,43,2,2
41,0,1.0,0.0,52,2,2
