Exposure,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Area,Density,Region,claim_occurred,claim_amount,premium_paid
1.0,6.738738738738739,6.0,74,74.54545454545455,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.45045045045045,6.0,24,140.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,10.27027027027027,6.0,66,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.45045045045045,6.0,36,58.18181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.873873873873874,6.0,64,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,8.612612612612612,6.0,37,115.45454545454545,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,45,58.18181818181818,B12,Regular,B,393.0,Centre,True,36300.0,0.0
0.1671232876712328,9.26126126126126,6.0,72,58.18181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.5863013698630137,7.81981981981982,6.0,44,107.27272727272728,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,34,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,11.27927927927928,6.0,38,58.18181818181818,B12,Regular,D,393.0,Centre,False,0.0,0.0
0.9506849315068492,6.594594594594595,6.0,42,58.18181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.315315315315315,6.0,36,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.09009009009009,6.0,43,58.18181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,62,50.0,B12,Regular,D,393.0,Centre,True,57540.0,0.0
1.0,5.441441441441441,6.0,49,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,4.576576576576577,6.0,58,131.8181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.891891891891892,6.0,29,123.63636363636364,B12,Regular,C,393.0,Centre,True,66275.0,0.0
1.0,9.18918918918919,6.0,64,58.18181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,33,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
0.0547945205479452,7.027027027027027,6.0,68,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.3726027397260274,7.027027027027027,6.0,38,140.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.72972972972973,6.0,49,90.9090909090909,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,35,131.8181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.81981981981982,6.0,45,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.441441441441441,6.0,44,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.2493150684931507,5.945945945945946,6.0,53,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,35,82.72727272727272,B12,Regular,B,393.0,Centre,True,2607.0,0.0
1.0,7.027027027027027,6.0,29,140.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.926027397260274,7.027027027027027,6.0,24,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,9.045045045045045,6.0,61,140.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,30,58.18181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,9.693693693693692,6.0,78,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,42,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,54,90.9090909090909,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,45,58.18181818181818,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.585585585585585,6.0,66,90.9090909090909,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,10.486486486486488,6.0,66,82.72727272727272,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,6.2342342342342345,6.0,35,131.8181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.5917808219178082,6.738738738738739,6.0,70,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.387387387387387,6.0,43,58.18181818181818,B12,Regular,D,393.0,Centre,False,0.0,0.0
0.7616438356164383,5.945945945945946,6.0,32,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.45045045045045,6.0,61,58.18181818181818,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,29,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,9.54954954954955,6.0,49,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.009009009009009,6.0,28,90.9090909090909,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.8328767123287671,6.954954954954955,6.0,27,58.18181818181818,B12,Regular,B,393.0,Centre,True,5856.0,0.0
1.0,5.441441441441441,6.0,78,140.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,6.2342342342342345,6.0,39,123.63636363636364,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.387387387387387,6.0,36,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,10.414414414414415,6.0,70,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,7.747747747747748,6.0,53,74.54545454545455,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,9.045045045045045,6.0,46,107.27272727272728,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.1561643835616438,5.441441441441441,6.0,64,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,38,58.18181818181818,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.72972972972973,6.0,48,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.3041095890410959,6.5225225225225225,6.0,45,123.63636363636364,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,44,58.18181818181818,B12,Regular,A,393.0,Centre,False,0.0,0.0
1.0,6.882882882882883,6.0,37,90.9090909090909,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,7.603603603603604,6.0,48,140.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.45045045045045,6.0,56,58.18181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,6.162162162162162,6.0,43,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.747747747747748,6.0,66,131.8181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.81981981981982,6.0,28,66.36363636363636,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,9.045045045045045,6.0,28,82.72727272727272,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,8.9009009009009,6.0,35,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,70,99.0909090909091,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.7561643835616438,8.612612612612612,6.0,52,131.8181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.9424657534246575,6.954954954954955,6.0,44,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.9315068493150684,5.36936936936937,6.0,42,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,9.18918918918919,6.0,31,58.18181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.747747747747748,6.0,64,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,8.54054054054054,6.0,41,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
0.7452054794520548,6.2342342342342345,6.0,40,148.1818181818182,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.1534246575342465,7.243243243243244,6.0,27,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.873873873873874,6.0,32,82.72727272727272,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.378378378378379,6.0,40,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.882882882882883,6.0,36,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,55,66.36363636363636,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.153153153153153,6.0,34,140.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,4.576576576576577,6.0,24,148.1818181818182,B12,Regular,D,393.0,Centre,False,0.0,0.0
0.410958904109589,7.747747747747748,6.0,25,140.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,38,58.18181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.6712328767123288,6.954954954954955,6.0,68,131.8181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,43,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,9.693693693693692,6.0,34,50.0,B12,Regular,D,393.0,Centre,True,49509.0,0.0
1.0,7.747747747747748,6.0,32,58.18181818181818,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.2342342342342345,6.0,27,123.63636363636364,B12,Regular,B,393.0,Centre,True,15389.0,0.0
1.0,5.441441441441441,6.0,52,66.36363636363636,B12,Regular,B,393.0,Centre,True,2899.0,0.0
0.4136986301369863,7.027027027027027,6.0,41,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.585585585585585,6.0,44,90.9090909090909,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.5424657534246575,6.738738738738739,6.0,36,50.0,B12,Regular,B,393.0,Centre,True,27639.0,0.0
1.0,7.81981981981982,6.0,52,140.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.873873873873874,6.0,41,99.0909090909091,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.81981981981982,6.0,65,58.18181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.963963963963964,6.0,83,123.63636363636364,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,49,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,6.2342342342342345,6.0,34,140.0,B12,Regular,C,393.0,Centre,True,40041.0,0.0
1.0,10.198198198198199,6.0,44,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.1534246575342465,5.513513513513514,6.0,30,58.18181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,47,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.9178082191780822,7.963963963963964,6.0,63,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,49,50.0,B12,Regular,C,393.0,Centre,True,2989.0,0.0
1.0,5.945945945945946,6.0,25,90.9090909090909,B12,Regular,D,393.0,Centre,True,5566.0,0.0
1.0,7.027027027027027,6.0,28,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,7.963963963963964,6.0,51,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,9.837837837837839,6.0,33,140.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,39,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.4136986301369863,6.162162162162162,6.0,35,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.947945205479452,6.2342342342342345,6.0,44,66.36363636363636,B12,Regular,D,393.0,Centre,True,62701.0,0.0
1.0,8.612612612612612,6.0,73,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,6.162162162162162,6.0,38,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.8383561643835616,7.81981981981982,6.0,52,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.315315315315315,6.0,22,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.162162162162162,6.0,68,90.9090909090909,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.387387387387387,6.0,42,66.36363636363636,B12,Regular,C,393.0,Centre,True,2856.0,0.0
1.0,4.864864864864865,6.0,56,58.18181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,30,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.441441441441441,6.0,49,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,8.324324324324325,6.0,73,74.54545454545455,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,68,131.8181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,6.738738738738739,6.0,30,58.18181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,8.108108108108109,6.0,45,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
0.3506849315068493,7.81981981981982,6.0,37,66.36363636363636,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,6.8108108108108105,6.0,57,107.27272727272728,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,8.108108108108109,6.0,56,50.0,B12,Regular,C,393.0,Centre,True,11406.0,0.0
1.0,6.2342342342342345,6.0,48,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.603603603603604,6.0,32,58.18181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.8164383561643835,6.666666666666666,6.0,60,99.0909090909091,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,33,58.18181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,6.666666666666666,6.0,49,131.8181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.09009009009009,6.0,27,115.45454545454545,B12,Regular,D,393.0,Centre,False,0.0,0.0
0.084931506849315,6.2342342342342345,6.0,31,90.9090909090909,B12,Regular,D,393.0,Centre,False,0.0,0.0
0.1780821917808219,7.81981981981982,6.0,24,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,8.468468468468469,6.0,36,99.0909090909091,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.162162162162162,6.0,52,99.0909090909091,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.5225225225225225,6.0,52,99.0909090909091,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.162162162162162,6.0,59,90.9090909090909,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,7.531531531531531,6.0,66,58.18181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.882882882882883,6.0,29,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,49,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,9.18918918918919,6.0,50,82.72727272727272,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.162162162162162,6.0,33,90.9090909090909,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.81981981981982,6.0,40,140.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.6410958904109589,7.747747747747748,6.0,33,66.36363636363636,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,6.45045045045045,6.0,70,58.18181818181818,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.387387387387387,6.0,81,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
0.4520547945205479,7.81981981981982,6.0,59,82.72727272727272,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.738738738738739,6.0,66,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.8383561643835616,6.882882882882883,6.0,37,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.1890410958904109,8.468468468468469,6.0,51,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,6.2342342342342345,6.0,64,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,17.26126126126126,6.0,44,58.18181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.45045045045045,6.0,36,180.9090909090909,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.225225225225225,6.0,85,140.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,9.117117117117118,6.0,48,58.18181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.5342465753424658,7.027027027027027,6.0,29,58.18181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,8.82882882882883,6.0,51,58.18181818181818,B12,Regular,D,393.0,Centre,False,0.0,0.0
0.2383561643835616,7.675675675675675,6.0,43,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,9.54954954954955,6.0,46,58.18181818181818,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.666666666666666,6.0,47,58.18181818181818,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.603603603603604,6.0,44,50.0,B12,Regular,C,393.0,Centre,True,59929.0,0.0
1.0,6.162162162162162,6.0,49,90.9090909090909,B12,Regular,D,393.0,Centre,False,0.0,0.0
0.4136986301369863,6.45045045045045,6.0,47,58.18181818181818,B12,Regular,D,393.0,Centre,False,0.0,0.0
0.5260273972602739,5.945945945945946,6.0,83,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,8.396396396396398,6.0,30,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,9.837837837837839,6.0,31,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
0.2904109589041095,6.162162162162162,6.0,31,58.18181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,18,66.36363636363636,B12,Regular,D,393.0,Centre,True,261777.0,0.0
0.8575342465753425,5.873873873873874,6.0,76,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.441441441441441,6.0,25,58.18181818181818,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,53,90.9090909090909,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.675675675675675,6.0,65,66.36363636363636,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,31,140.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.387387387387387,6.0,30,115.45454545454545,B12,Regular,C,393.0,Centre,True,18057.0,0.0
0.8082191780821918,5.945945945945946,6.0,31,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.2465753424657534,9.18918918918919,6.0,28,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.5041095890410959,6.954954954954955,6.0,42,74.54545454545455,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.873873873873874,6.0,25,50.0,B12,Regular,D,393.0,Centre,True,24478.0,0.0
1.0,7.027027027027027,6.0,43,82.72727272727272,B12,Regular,D,393.0,Centre,True,91902.0,0.0
1.0,7.027027027027027,6.0,53,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.72972972972973,6.0,53,66.36363636363636,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,6.666666666666666,6.0,38,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.72972972972973,6.0,61,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.5452054794520548,5.945945945945946,6.0,32,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.675675675675675,6.0,57,140.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,22,131.8181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.2,7.387387387387387,6.0,43,82.72727272727272,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,9.333333333333332,6.0,38,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,34,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,36,58.18181818181818,B12,Regular,C,393.0,Centre,True,9529.0,0.0
1.0,5.945945945945946,6.0,22,58.18181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.162162162162162,6.0,74,58.18181818181818,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,8.82882882882883,6.0,71,115.45454545454545,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.954954954954955,6.0,36,115.45454545454545,B12,Regular,D,393.0,Centre,True,57540.0,0.0
1.0,7.027027027027027,6.0,64,50.0,B12,Regular,A,393.0,Centre,False,0.0,0.0
1.0,6.09009009009009,6.0,44,140.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.81981981981982,6.0,53,90.9090909090909,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.989041095890411,11.423423423423422,6.0,67,82.72727272727272,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.513513513513514,6.0,47,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,69,58.18181818181818,B12,Regular,D,393.0,Centre,True,5324.0,0.0
1.0,7.027027027027027,6.0,29,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.666666666666666,6.0,45,58.18181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,9.18918918918919,6.0,24,50.0,B12,Regular,B,393.0,Centre,True,430000.0,0.0
1.0,5.441441441441441,6.0,27,66.36363636363636,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.873873873873874,6.0,52,107.27272727272728,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.81981981981982,6.0,25,58.18181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,54,58.18181818181818,B12,Regular,D,393.0,Centre,True,563.0,0.0
1.0,6.162162162162162,6.0,34,58.18181818181818,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.657657657657658,6.0,50,90.9090909090909,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.162162162162162,6.0,52,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.978082191780822,6.954954954954955,6.0,23,140.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,9.117117117117118,6.0,33,82.72727272727272,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.153153153153153,6.0,62,50.0,B12,Regular,B,393.0,Centre,True,124802.0,0.0
0.7890410958904109,7.747747747747748,6.0,56,66.36363636363636,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,57,58.18181818181818,B12,Regular,D,393.0,Centre,True,6154.0,0.0
1.0,7.963963963963964,6.0,63,123.63636363636364,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.162162162162162,6.0,61,66.36363636363636,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.657657657657658,6.0,49,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,69,90.9090909090909,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.954954954954955,6.0,46,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,36,58.18181818181818,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.81981981981982,6.0,34,50.0,B12,Regular,B,393.0,Centre,True,28714.0,0.0
1.0,7.81981981981982,6.0,55,90.9090909090909,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.09009009009009,6.0,71,131.8181818181818,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.81981981981982,6.0,59,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.4136986301369863,5.945945945945946,6.0,66,66.36363636363636,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.4136986301369863,7.027027027027027,6.0,50,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,39,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.45045045045045,6.0,76,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,44,131.8181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,35,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,10.702702702702702,6.0,38,90.9090909090909,B12,Regular,D,393.0,Centre,True,124509.0,0.0
1.0,7.81981981981982,6.0,74,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,7.81981981981982,6.0,46,107.27272727272728,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,6.45045045045045,6.0,42,82.72727272727272,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,45,58.18181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,9.54954954954955,6.0,78,107.27272727272728,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,7.243243243243244,6.0,46,58.18181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.441441441441441,6.0,62,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.2342342342342345,6.0,73,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.2027397260273972,10.342342342342342,6.0,53,107.27272727272728,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,76,123.63636363636364,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,4.864864864864865,6.0,67,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.315315315315315,6.0,52,107.27272727272728,B12,Regular,D,393.0,Centre,False,0.0,0.0
0.2904109589041095,5.945945945945946,6.0,40,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,25,74.54545454545455,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,7.81981981981982,6.0,70,58.18181818181818,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,5.945945945945946,6.0,41,58.18181818181818,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.45045045045045,6.0,31,123.63636363636364,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.7342465753424657,7.027027027027027,6.0,32,66.36363636363636,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,4.864864864864865,6.0,64,99.0909090909091,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,8.972972972972972,6.0,43,131.8181818181818,B12,Regular,D,393.0,Centre,True,64362.0,0.0
0.8410958904109589,5.945945945945946,6.0,35,50.0,B12,Regular,C,393.0,Centre,True,2856.0,0.0
1.0,5.945945945945946,6.0,53,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,5.36936936936937,6.0,81,58.18181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
0.3013698630136986,7.387387387387387,6.0,45,82.72727272727272,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,6.2342342342342345,6.0,52,140.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.2342342342342345,6.0,39,50.0,B12,Regular,D,393.0,Centre,False,0.0,0.0
1.0,7.027027027027027,6.0,61,50.0,B12,Regular,B,393.0,Centre,False,0.0,0.0
1.0,6.09009009009009,6.0,64,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,5.441441441441441,6.0,46,50.0,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,6.666666666666666,6.0,64,82.72727272727272,B12,Regular,B,393.0,Centre,False,0.0,0.0
0.7479452054794521,6.666666666666666,6.0,36,50.0,B12,Regular,C,393.0,Centre,True,63072.0,0.0
1.0,5.513513513513514,6.0,45,131.8181818181818,B12,Regular,C,393.0,Centre,False,0.0,0.0
1.0,6.594594594594595,6.0,60,148.1818181818182,B12,Regular,C,393.0,Centre,False,0.0,0.0
