IDpol,Exposure,predicted_annual_frequency,predicted_claim_count,predicted_claim_severity,pure_premium,final_premium,risk_category
1078633,0.96,0.4173462100570841,0.4006523616548007,3373.339932940455,1351.5366107970406,1806.9975940361528,High
4017318,0.7,0.4261573438030268,0.29831014066211875,4529.787081018133,1351.2814213079675,1806.665847700358,High
3071800,1.0,0.27131352862464464,0.27131352862464464,4977.176728080476,1350.3753806839775,1805.4879948891707,High
1012203,0.84,0.20559581960547402,0.17270048846859817,7816.405945862183,1349.897124919254,1804.8662623950304,High
2081092,1.0,0.28286906137979273,0.28286906137979273,4766.564389363645,1348.3135948256393,1802.8076732733311,High
3133793,1.0,0.35907612216551044,0.35907612216551044,3754.1831797419463,1348.0375380807236,1802.4487995049408,High
92223,0.31,0.7522272282444462,0.23319044075577833,5780.713832093775,1348.0072063889718,1802.4093683056633,High
1074063,1.0,0.25517635190016236,0.25517635190016236,5281.097413603143,1347.6111720326328,1801.8945236424227,High
3149941,1.0,0.32825831957650853,0.32825831957650853,4104.725246139986,1347.410211621182,1801.6332751075367,High
99074,0.78,0.3764223837685378,0.29360945933945953,4588.43737060698,1347.2086155968868,1801.371200275953,High
4151808,1.0,0.33917065327675394,0.33917065327675394,3965.8242963300363,1345.0912173670815,1798.618582577206,High
91603,1.0,0.4035461238124526,0.4035461238124526,3333.052759963667,1345.0405217457348,1798.5526782694553,High
1040871,1.0,0.3631240476493348,0.3631240476493348,3703.9065842978384,1344.9775510052532,1798.4708163068292,High
2083053,0.88,0.4773108661716549,0.4200335622310563,3198.3728267033707,1343.4239317432298,1796.4511112661987,High
1188174,1.32,0.30844448685822357,0.4071467226528551,3299.483319893117,1343.3738201422445,1796.385966184918,High
2102482,1.0,0.39135381161605154,0.39135381161605154,3430.8790341002273,1342.6875871887212,1795.4938633453376,High
40994,1.0,0.32612575523938103,0.32612575523938103,4113.707221689284,1341.5858745071137,1794.0616368592478,High
3063870,1.0,0.349979581091303,0.349979581091303,3822.123704881906,1337.6652531137086,1788.9648290478212,High
5041938,0.53,0.3306680569654974,0.17525407019171363,7629.386898735065,1337.0811070706554,1788.205439191852,High
2190578,1.0,0.4173643912114394,0.4173643912114394,3200.4537090859603,1335.755413893055,1786.4820380609715,High
1464,0.78,0.5223847203784635,0.40746008189520155,3276.468170520807,1335.0299890874292,1785.538985813658,High
1022933,1.0,0.32499583440059937,0.32499583440059937,4106.586997701507,1334.6236678566536,1785.0107682136497,High
2006663,0.7,0.49311377351495855,0.345179641460471,3865.0236645228774,1334.1274827562424,1784.3657275831151,High
3043399,0.82,0.21040424973248506,0.17253148478063773,7728.658820904516,1333.436981733629,1783.4680762537178,High
3132936,0.69,0.5033925830315944,0.3473408822918001,3836.497928133467,1332.5725752685416,1782.3443478491042,High
6099569,0.5,0.791286843309196,0.395643421654598,3360.2859848225053,1329.4750447731665,1778.3175582051165,High
1108836,0.45,0.5735063488488396,0.2580778569819778,5150.708744939605,1329.2838748323459,1778.0690372820497,High
2102425,1.0,0.29944180585056945,0.29944180585056945,4439.12391371093,1329.2592811160482,1778.0370654508627,High
4022125,0.79,0.5311294695489052,0.4195922809436351,3164.328181034419,1327.7276791344557,1776.0459828747923,High
1034699,0.76,0.417488516016226,0.3172912721723318,4182.370699918534,1327.0297200734374,1775.1386360954687,High
5063396,0.74,0.23048265282075528,0.1705571630873589,7731.740993549269,1318.703809586001,1764.3149524618013,High
1099195,1.0,0.28599078774878295,0.28599078774878295,4609.368144050892,1318.2368265412601,1763.7078745036383,High
4069978,0.46,0.8102896548222936,0.3727332412182551,3536.0520180166177,1318.0041297916855,1763.4053687291912,High
172803,1.0,0.46662265318612595,0.46662265318612595,2821.701676851086,1316.6699229519945,1761.670899837593,High
1056548,0.84,0.4116013591024371,0.34574514164604714,3805.9164966466974,1315.8771382261398,1760.6402796939817,High
56546,0.94,0.37368681084077066,0.3512656021903244,3743.0813684965824,1314.8157309523356,1759.2604502380364,High
1021338,1.0,0.425732988835139,0.425732988835139,3088.0634852241596,1314.6904972771376,1759.097646460279,High
3156161,1.0,0.3497619571085269,0.3497619571085269,3758.651067252494,1314.6331533702858,1759.0230993813716,High
3006147,0.61,0.26343567173543897,0.16069575975861777,8179.570393116284,1314.4222788209172,1758.7489624671923,High
3043037,0.95,0.39182257578373,0.37223144699454347,3527.849919863802,1313.1766804504873,1757.1296845856336,High
6051323,0.24,1.1632930433635051,0.2791903304072412,4700.388962801135,1312.3031475669986,1755.9940918370983,High
4037378,0.71,0.40998626532027094,0.29109024837739234,4504.424480816913,1311.1940409182018,1754.5522531936624,High
4021732,0.87,0.4091663649008553,0.3559747374637441,3681.1321609189768,1310.3900545524777,1753.5070709182212,High
3155807,1.0,0.2850641805929656,0.2850641805929656,4592.474331081636,1309.1499320840144,1751.8949117092188,High
2056342,1.0,0.4808796195774253,0.4808796195774253,2721.2500328353754,1308.5936805649314,1751.171784734411,High
6109795,0.64,0.6984560124227556,0.4470118479505636,2925.067353715737,1307.5397631643366,1749.8016921136377,High
3118075,0.82,0.3628324817424858,0.2975226350288383,4393.7227117175635,1307.2319587762624,1749.4015464091412,High
4122732,1.0,0.26276192626670164,0.26276192626670164,4966.97433739937,1305.1317446123323,1746.6712679960322,High
62913,1.0,0.4025197641352454,0.4025197641352454,3240.034863213942,1304.178068930848,1745.4314896101025,High
162441,0.96,0.34742154155407773,0.3335246798919146,3898.7260317556843,1300.321351727589,1740.4177572458657,High
3129458,1.0,0.35062240770569525,0.35062240770569525,3708.3931825587883,1300.2457463881483,1740.3194703045929,High
4164304,1.0,0.2964730422057076,0.2964730422057076,4385.236687401279,1300.1044615059366,1740.1357999577176,High
1091958,1.0,0.28626205949282807,0.28626205949282807,4540.078570315889,1299.6522417978808,1739.5479143372452,High
4051540,0.68,0.7274737048796426,0.494682119318157,2626.331136408542,1299.1990525898411,1738.9587683667935,High
4072980,0.7,0.7278106416730935,0.5094674491711654,2549.806137526341,1299.0432287665267,1738.7561973964848,High
3169175,0.94,0.2761369726926907,0.25956875433112925,5000.002267150497,1297.8443601370766,1737.1976681781996,High
1092796,1.0,0.3695691306338096,0.3695691306338096,3510.786973754223,1297.4784897308514,1736.722036650107,High
2062410,0.09,2.114532356413397,0.19030791207720574,6817.295688150897,1297.3853084249347,1736.6009009524153,High
2073720,1.0,0.33405771724501676,0.33405771724501676,3883.2014505961874,1297.2134121887002,1736.3774358453104,High
152603,0.56,0.41754220021331867,0.23382363211945847,5546.368579839446,1296.872046411302,1735.9336603346928,High
166669,1.0,0.4146474502951714,0.4146474502951714,3127.0362730526954,1296.6176176018155,1735.6029028823602,High
3060497,1.0,0.26083407608786713,0.26083407608786713,4968.014789559655,1295.8275476256522,1734.575811913348,High
3165889,0.95,0.31783509860335446,0.3019433436731867,4290.90595287645,1295.6104907986967,1734.2936380383057,High
4152714,0.92,0.3822782312285876,0.3516959727303006,3681.0326671704056,1294.6043645325087,1732.9856738922615,High
2116215,1.0,0.2780826029475842,0.2780826029475842,4650.007260931514,1293.0861228450017,1731.0119596985023,High
4071377,0.55,0.302556479661137,0.16640606381362538,7768.389947927578,1292.7071934039625,1730.5193514251514,High
3144374,0.84,0.4573227710074322,0.38415112764624304,3363.502024524061,1292.0930955613396,1729.7210242297415,High
5047326,0.75,0.6023340217789039,0.45175051633417795,2859.79055280229,1291.9118588360388,1729.4854164868505,High
4056528,0.54,0.48792099057280475,0.2634773349093146,4900.41909921493,1291.1493641998536,1728.4941734598096,High
3190579,1.0,0.404209373361434,0.404209373361434,3193.8933072998143,1291.0016123269359,1728.3020960250167,High
2026526,0.68,0.21451044145024295,0.14586710018616522,8847.19411119088,1290.514549783531,1727.6689147185905,High
42599,0.45,0.643478685549089,0.28956540849709006,4452.083134304132,1289.169271447781,1725.9200528821154,High
4157473,1.0,0.2237162495537696,0.2237162495537696,5761.264703974775,1288.8885322597453,1725.555091937669,High
1071883,0.96,0.29114614584918114,0.27950030001521387,4607.045563507035,1287.6706171839762,1723.9718023391692,High
4145657,1.0,0.35944606340953245,0.35944606340953245,3581.486458042766,1287.3512084980218,1723.5565710474284,High
3124612,1.0,0.3715695269025406,0.3715695269025406,3462.6752298675456,1286.6245969790298,1722.6119760727388,High
3102426,1.0,0.2900036209360195,0.2900036209360195,4430.024442479779,1284.723129154207,1720.1400679004691,High
171171,0.59,0.6380890528802229,0.3764725411993315,3410.541817218955,1283.975344795006,1719.167948233508,High
2063360,0.87,0.3305680838109532,0.28759423291552927,4463.13921835913,1283.5730998992087,1718.6450298689715,High
1118498,0.73,0.3365854212558231,0.24570735751675085,5223.975642939462,1283.5692509585247,1718.640026246082,High
6055851,0.43,0.8717559998142045,0.3748550799201079,3423.8048458608214,1283.4306391260109,1718.4598308638142,High
57683,0.88,0.32684036795448124,0.2876195237999435,4453.042754291423,1280.7820364500878,1715.0166473851143,High
4044709,0.9,0.3991984247983516,0.35927858231851645,3562.7296522480206,1280.0124586438099,1714.016196236953,High
2008029,0.78,0.5502543536132185,0.42919839581831043,2981.613832392891,1279.7038738127135,1713.6150359565277,High
1174572,1.0,0.3009318967133874,0.3009318967133874,4252.28674947151,1279.6487168876663,1713.5433319539663,High
1009276,0.78,0.44754658654176027,0.349086337502573,3664.808829298882,1279.3346918670388,1713.1350994271506,High
1042864,0.88,0.23512628890672013,0.2069111342379137,6172.429547751728,1277.1443987289229,1710.2877183475998,High
47735,1.0,0.4129101774741773,0.4129101774741773,3091.7423137445653,1276.611867472692,1709.5954277144997,High
2212095,0.76,0.32470376088702874,0.24677485827414183,5171.72527841754,1276.251772614285,1709.1273043985707,High
3088424,0.81,0.40196066732674096,0.3255881405346602,3916.9014491207786,1275.2966594767502,1707.8856573197752,High
5087795,0.88,0.5844532304095951,0.5143188427604437,2479.2846696558795,1275.142822171121,1707.6856688224573,High
2101164,1.0,0.27697656900613404,0.27697656900613404,4599.919700250748,1274.0699762791767,1706.2909691629297,High
1172804,1.0,0.4519150512413048,0.4519150512413048,2815.9176542082214,1272.5555709928033,1704.3222422906442,High
4143426,0.91,0.3086323170253653,0.28085540849308244,4530.289566449521,1272.3563267771294,1704.0632248102684,High
3140053,1.0,0.38183103789393585,0.38183103789393585,3332.153233351377,1272.3195275121905,1704.0153857658477,High
149376,1.0,0.4766330683858099,0.4766330683858099,2668.620881109214,1271.9529589215283,1703.5388465979868,High
5093968,0.7,0.216635032736755,0.1516445229157285,8383.150490923459,1271.258856726843,1702.636513744896,High
4152179,1.0,0.3387377181319809,0.3387377181319809,3750.946453026986,1270.5870423336087,1701.7631550336914,High
3088420,1.0,0.3333609810495679,0.3333609810495679,3807.1410410894787,1269.152272451662,1699.8979541871606,High
1002223,0.71,0.5762154642634493,0.40911297962704896,3101.0606173928527,1268.684149185686,1699.2893939413918,High
4180694,0.77,0.41063703792150436,0.3161905191995584,4008.9512226812253,1267.592368545281,1697.8700791088654,High
1132407,1.0,0.46776029455262214,0.46776029455262214,2709.1032794261914,1267.2109479578698,1697.374232345231,High
4151919,1.0,0.27607916782459596,0.27607916782459596,4583.060516809327,1265.2875335704816,1694.8737936416262,High
1003997,0.87,0.4959116633265338,0.43144314709408443,2932.385416608565,1265.1575926343971,1694.7048704247163,High
3056343,1.0,0.46572264856491713,0.46572264856491713,2715.6719194806064,1264.7499189738803,1694.1748946660446,High
4043988,0.89,0.40147041411632756,0.35730866856353155,3529.4374817136927,1261.0986073693432,1689.4281895801462,High
1194810,1.0,0.4295994671952797,0.4295994671952797,2934.1091404646004,1260.4917234363925,1688.6392404673102,High
1036206,0.72,0.43144976999452295,0.31064383439605653,4053.23432109576,1259.1122512108839,1686.8459265741492,High
4142186,1.0,0.32295822106384553,0.32295822106384553,3897.0553864335357,1258.5860749898518,1686.1618974868074,High
4181835,0.8,0.29423426939500574,0.23538741551600462,5345.74239174361,1258.3204856068735,1685.8166312889357,High
4016641,0.62,0.5642073280876522,0.34980854341434436,3596.4640267213404,1258.0738426294797,1685.4959954183237,High
6104732,0.73,0.6457129273076347,0.47137043693457337,2665.7994155406805,1256.5790352833408,1683.552745868343,High
1103597,1.0,0.3288138279505208,0.3288138279505208,3817.424245718689,1255.2218791458915,1681.788442889659,High
2011743,0.46,0.6774183459374329,0.31161243913121917,4027.8341384378036,1255.1232202945966,1681.6601863829758,High
5066869,0.99,0.4099050141397515,0.405805963998354,3087.983706197583,1253.1222047047202,1679.0588661161362,High
1013860,0.51,0.25598766052872646,0.13055370686965048,9597.129071461395,1252.940775585772,1678.8230082615034,High
53884,0.84,0.33442310070039366,0.28091540458833064,4458.517696448221,1252.4663025619839,1678.206193330579,High
4134049,1.0,0.4944339571275362,0.4944339571275362,2531.4616264593087,1251.640589286785,1677.1327660728205,High
4168241,1.0,0.20260777997236898,0.20260777997236898,6176.135170704618,1251.3330357457307,1676.73294646945,High
3040839,0.87,0.21081434751040717,0.18340848233405424,6820.086512292136,1250.861716606454,1676.1202315883902,High
3137185,1.0,0.4702739308207249,0.4702739308207249,2659.6398093028693,1250.7592676881434,1675.9870479945864,High
2007639,0.78,0.5094426251838096,0.39736524764337144,3146.491438578913,1250.3063496986579,1675.3982546082552,High
2020495,0.83,0.5956776006821786,0.49441240856620816,2526.2854694184257,1249.0268836609775,1673.7349487592708,High
3165347,0.76,0.19860951210158762,0.1509432291972066,8268.888186320912,1248.1326847139114,1672.5724901280848,High
1183207,1.0,0.3823435038426608,0.3823435038426608,3264.063447291694,1247.9934552022605,1672.3914917629388,High
4176452,1.0,0.39146899197366153,0.39146899197366153,3187.3463532543606,1247.7472639794107,1672.071443173234,High
68269,0.51,0.5864387786263643,0.2990837770994458,4170.855541200376,1247.4352289983615,1671.66579769787,High
2123083,0.63,0.25756609406449194,0.16226663926062992,7686.553186799308,1247.2711531200086,1671.4524990560112,High
4150893,0.41,0.6281106850895534,0.2575253808867169,4841.284975649945,1246.753757335392,1670.7798845360096,High
167342,0.6,0.5044905635066581,0.3026943381039949,4118.45673940731,1246.6335367448326,1670.6235977682825,High
5062754,0.84,0.253963608096384,0.21332943080096256,5841.419707663258,1246.146741305328,1669.9907636969265,High
3164174,1.0,0.3534364639519576,0.3534364639519576,3524.0587751633366,1245.5308722525965,1669.1901339283754,High
4056763,0.54,0.599918848408911,0.32395617814081196,3843.9765084553305,1245.2799385422513,1668.8639201049268,High
6108883,0.73,0.3575325735205549,0.2609987786700051,4767.502765700628,1244.3123991537352,1667.6061188998558,High
2272127,1.0,0.1634463179653435,0.1634463179653435,7610.523256823337,1243.9120041173887,1667.0856053526054,High
2277935,1.0,0.1634463179653435,0.1634463179653435,7610.523256823337,1243.9120041173887,1667.0856053526054,High
3154279,0.66,0.38936041893177215,0.2569778764949696,4840.384107951938,1243.8716294814867,1667.0331183259327,High
76774,0.68,0.4266665203961396,0.29013323386937495,4282.488680657458,1242.4922899281412,1665.2399769065837,High
4132231,1.0,0.28086292065033824,0.28086292065033824,4420.943623662557,1241.6791381723556,1664.1828796240623,High
2068415,0.74,0.48884284482300705,0.3617437051690252,3431.554596524607,1241.3432742366106,1663.746256507594,High
6103360,0.66,0.2622490415116402,0.17308436739768254,7144.139701638061,1236.5389008586922,1657.5005711162999,High
41213,0.67,0.48046756768009324,0.32191327034566247,3840.9802173469534,1236.4625030991513,1657.4012540288968,High
3027677,0.36,0.3829645196116973,0.137867227060211,8961.413520344171,1235.4852325897348,1656.1308023666552,High
1712,0.75,0.5939486103047301,0.4454614577285476,2771.8286411147324,1234.7428270447078,1655.1656751581202,High
6103198,0.66,0.5403806891557337,0.35665125484278426,3460.354621319353,1234.139817894575,1654.3817632629475,High
1076293,0.74,0.466811634429017,0.34544060947747257,3569.432719310811,1233.0270140475589,1652.9351182618266,High
4153629,1.0,0.34601155755268675,0.34601155755268675,3562.9193205021093,1232.8112635214952,1652.6546425779438,High
1113337,1.0,0.37779225611142087,0.37779225611142087,3261.004221354738,1231.9821419744737,1651.5767845668158,High
4153851,0.86,0.3582384330426195,0.30808505241665274,3996.1168333769556,1231.1438640740078,1650.48702329621,High
174286,0.91,0.3535964227098277,0.32177274466594324,3825.2854359662333,1230.8725938615141,1650.1343720199684,High
54547,1.0,0.2740289397582477,0.2740289397582477,4491.360103061641,1230.7626471144756,1649.9914412488183,High
52020,0.86,0.3335053414500005,0.2868145936470004,4287.648979861311,1229.7602998598977,1648.6883898178671,High
1149377,1.0,0.4616099455354905,0.4616099455354905,2663.1506488276846,1229.3368259581537,1648.1378737455998,High
4141838,1.0,0.33979284582094843,0.33979284582094843,3615.394683372839,1228.4852482291838,1647.030822697939,High
3042638,0.95,0.3294908220880501,0.3130162809836476,3924.1038716241164,1228.3084000893139,1646.800920116108,High
2095726,0.86,0.3573839984303704,0.3073502386501185,3995.6436156456266,1228.0620188295056,1646.4806244783574,High
1055222,0.77,0.3464330831905326,0.2667534740567101,4602.198471807697,1227.6524306531855,1645.9481598491413,High
79092,0.33,0.8791297527467056,0.29011281840641284,4229.790433295671,1227.1164238718893,1645.251351033456,High
3023918,0.87,0.22216318981334884,0.1932819751376135,6346.494802932715,1226.6630507114344,1644.6619659248647,High
2255028,1.0,0.33346074369962475,0.33346074369962475,3677.3675678876366,1226.2577240446917,1644.1350412580994,High
4137487,0.92,0.35290636380040136,0.3246738546963693,3774.302178997905,1225.4172372441558,1643.0424084174026,High
4045791,0.94,0.4260737512790495,0.4005093262023065,3055.7355866075345,1223.8506008445934,1641.0057810979715,High
1115373,1.0,0.2931955744172151,0.2931955744172151,4173.679487594578,1223.7043547986402,1640.8156612382325,High
1010807,0.95,0.3250315626974169,0.308779984562546,3959.2416393524777,1222.5345722786474,1639.2949439622416,High
4118002,1.0,0.4510434141021008,0.4510434141021008,2710.105240337406,1222.375120177778,1639.0876562311114,High
2267367,0.91,0.39717417571728775,0.36142849990273185,3380.0623842425416,1221.6508771144331,1638.146140248763,High
1114627,1.0,0.37792394157886466,0.37792394157886466,3232.1337203328967,1221.5007152981682,1637.9509298876187,High
6063506,0.74,0.5049307855236465,0.37364878128749834,3268.1644585256686,1221.145666975233,1637.4893670678032,High
5077314,0.58,0.4394784211220302,0.2548974842507775,4786.45735669007,1220.0559386939253,1636.0727203021029,High
4024147,0.28,0.9148989007608792,0.2561716922130462,4762.411389599336,1219.9949846883467,1635.9934800948508,High
2022417,0.71,0.5202540685644284,0.36938038868074413,3299.655540170024,1218.8280459405742,1634.4764597227465,High
4178206,1.0,0.35827648428128606,0.35827648428128606,3401.3444933670303,1218.6217469130518,1634.2082709869674,High
2016782,0.46,0.27062408202055216,0.124487077729454,9781.838735658353,1217.7125190228855,1633.0262747297513,High
2068132,0.61,0.46022472119643537,0.28073707992982555,4336.159637149923,1217.3207946430412,1632.5170330359535,High
98920,0.82,0.3708346157606052,0.30408438492369627,4001.911260478853,1216.918724161926,1631.994341410504,High
1001890,0.71,0.5845326268229721,0.4150181650443102,2930.4664127578476,1216.196793346744,1631.0558313507672,High
4152508,1.0,0.2511024737439745,0.2511024737439745,4839.193953884543,1215.1335727472936,1629.6736445714816,High
177671,0.85,0.3595989533288235,0.3056591103295,3973.1418444564033,1214.427001389453,1628.7551018062888,High
1037255,1.0,0.5687064288959699,0.5687064288959699,2135.3185374250706,1214.3693799743774,1628.6801939666907,High
4146458,0.8,0.2935153868719226,0.23481230949753806,5156.042155210502,1210.7021663316416,1623.9128162311342,High
1027663,1.0,0.2469186420103475,0.2469186420103475,4902.8075106703,1210.5945725728427,1623.7729443446956,High
1091751,0.83,0.4148224235609863,0.34430261155561864,3512.61287232749,1209.4017853262376,1622.222320924109,High
2068537,0.94,0.3903898888933612,0.36696649555975946,3295.092373581031,1209.1885008787208,1621.945051142337,High
1114265,1.0,0.23334735336609452,0.23334735336609452,5181.549317037974,1209.1008194667058,1621.8310653067176,High
2089954,1.0,0.4161623084812683,0.4161623084812683,2905.350109999661,1209.0972087237658,1621.8263713408955,High
4143868,1.0,0.4554512432972824,0.4554512432972824,2654.187986735985,1208.8532185036152,1621.5091840546997,High
1180129,1.0,0.17179983272120908,0.17179983272120908,7028.974817044789,1207.5766977698859,1619.8497071008517,High
1101745,1.0,0.42432310305824616,0.42432310305824616,2844.782174877623,1207.1067999688594,1619.2388399595172,High
41860,1.0,0.34460695658752505,0.34460695658752505,3502.771622509291,1207.0794684540738,1619.203308990296,High
5007140,0.78,0.5245294340473409,0.4091329585569259,2950.2035918464962,1207.0255238774264,1619.1331810406543,High
1093978,1.0,0.346481478283956,0.346481478283956,3482.5666629815123,1206.644845612258,1618.6382992959354,High
1196848,0.49,0.9313110777893558,0.4563424281167844,2643.884691285854,1206.5167596821814,1618.471787586836,High
3164813,1.0,0.26262540077986285,0.26262540077986285,4592.7731274382595,1206.178883284457,1618.0325482697942,High
4077560,0.95,0.41027568397914843,0.389761899780191,3093.161037571638,1205.5963223299884,1617.275219028985,High
4154744,0.99,0.3128507674872985,0.3097222598124255,3892.1226310398815,1205.4770167527554,1617.120121778582,High
4169453,0.91,0.26987061480772145,0.24558225947502654,4905.108550800102,1204.6076408757622,1615.9899331384909,High
24992,1.0,0.25937550878201115,0.25937550878201115,4640.763233886665,1203.7003249262052,1614.810422404067,High
2023152,0.84,0.4045461780756898,0.3398187895835794,3541.593216843956,1203.4999201453284,1614.5498961889268,High
4041941,0.46,0.34142966834435606,0.1570576474384038,7645.0580056325025,1200.714824894776,1610.9292723632088,High
4181765,0.92,0.39523180580696743,0.36361326134241007,3302.1031469417085,1200.68849454851,1610.8950429130632,High
4056554,0.48,0.7835993000019694,0.3761276640009453,3191.9066299420483,1200.5643844292324,1610.733699758002,High
4159360,1.0,0.3074884332278634,0.3074884332278634,3901.590851427771,1199.694058001691,1609.6022754021983,High
79076,1.0,0.31276410320950304,0.31276410320950304,3835.079485512211,1199.475196023389,1609.3177548304056,High
5054949,0.61,0.5965803910268355,0.3639140385263696,3295.8450343672716,1199.4042768136753,1609.225559857778,High
2058813,0.56,0.5642318053723718,0.3159698110085283,3795.435711922494,1199.2431045911694,1609.0160359685203,High
3020182,0.87,0.5167260210216664,0.4495516382888498,2667.2788517127865,1199.0795775606853,1608.8034508288908,High
3141927,0.9,0.37114425670214196,0.3340298310319278,3588.8429937487963,1198.7806188020284,1608.414804442637,High
3117713,1.0,0.40820067199498555,0.40820067199498555,2935.037235735785,1198.0841719576522,1607.5094235449478,High
2063402,0.92,0.293217725789979,0.2697603077267807,4438.311008189905,1197.280143356467,1606.4641863634072,High
6056765,0.29,0.9207434783861627,0.26701560873198715,4482.080554788865,1196.7854677227515,1605.821108039577,High
82132,0.65,0.3133831119457885,0.20369902276476254,5872.78065987204,1196.2796813277319,1605.1635857260515,High
153633,0.45,0.34091744637494087,0.1534128508687234,7785.615734502683,1194.4135055984464,1602.7375572779804,High
173967,1.0,0.46882868716908666,0.46882868716908666,2544.056015788056,1192.7264419665314,1600.544374556491,High
2070565,0.99,0.3108827968254492,0.3077739688571947,3874.8334410498637,1192.5728668124973,1600.3447268562466,High
2114660,1.0,0.3658845227796096,0.3658845227796096,3254.3197010138656,1190.70521077774,1597.916774011062,High
176120,0.42,0.5704071136193305,0.2395709877201188,4967.045926185179,1189.9600985873758,1596.9481281635885,High
156832,0.33,0.968504181451596,0.3196063798790267,3720.0058656594324,1188.9376078521561,1595.6188902078031,High
4156712,0.96,0.4286433542225328,0.4114976200536315,2888.921408275381,1188.7842840273047,1595.419569235496,High
2192418,1.0,0.447060340439489,0.447060340439489,2657.691629619329,1188.1485247207975,1594.5930821370368,High
1012705,0.76,0.21155141314141737,0.1607790739874772,7389.276573383965,1188.0410449060325,1594.4533583778423,High
1094671,1.0,0.36741154396534653,0.36741154396534653,3232.8062065820714,1187.770319701074,1594.1014156113963,High
2091239,1.0,0.38113991506510836,0.38113991506510836,3114.475529438684,1187.0509387626184,1593.166220391404,High
1031967,0.59,0.5015782642567327,0.2959311759114723,4010.6749509321344,1186.883754428033,1592.9488807564428,High
2070828,0.77,0.3355137678651983,0.2583456012562027,4592.764724652112,1186.520564218528,1592.4767334840865,High
25144,1.0,0.2686385412934739,0.2686385412934739,4415.602239019038,1186.2009444222717,1592.0612277489533,High
6102715,0.64,0.5414675911893062,0.34653925836115596,3419.834410445756,1185.1068803138332,1590.6389444079832,High
2020557,0.95,0.16980297765224464,0.1613128287696324,7341.978587575018,1184.3553347277964,1589.6619351461354,High
3042658,0.89,0.41069402897099544,0.3655176857841859,3239.300527449001,1184.0216323526517,1589.2281220584473,High
4127924,1.0,0.28108337494130536,0.28108337494130536,4210.189213200506,1183.4141931878773,1588.4384511442406,High
3135642,0.78,0.3264825978350502,0.25465642631133917,4646.182774639805,1183.1803013790748,1588.1343917927973,High
4085160,0.71,0.18673966500676425,0.13258516215480262,8923.384645543427,1183.1084001990512,1588.0409202587666,High
1053886,0.98,0.2831787527915695,0.27751517773573814,4262.090347458056,1182.7947603005964,1587.6331883907753,High
2132565,0.82,0.3784989318393884,0.3103691241082984,3810.814922544473,1182.7592896489612,1587.5870765436496,High
2014813,0.63,0.5253629326915442,0.33097864759567286,3569.8720143444807,1181.5514113973768,1586.0168348165898,High
2220332,0.53,0.8536167463826358,0.45241687558279703,2609.9643297685407,1180.791907456432,1585.0294796933617,High
3167674,0.95,0.3174956623877023,0.3016208792683172,3909.6048960835574,1179.2184663484404,1582.9840062529727,High
70557,0.5,0.4993267820702221,0.24966339103511104,4722.905355891611,1179.1365666897875,1582.8775366967238,High
3108038,0.91,0.5105253393673181,0.4645780588242595,2536.6613635130902,1178.4772121554108,1582.020375802034,High
3011599,0.87,0.39727014535911537,0.3456250264624304,3409.291018286699,1178.3362984134665,1581.8371879375065,High
4007317,0.78,0.22201657650301393,0.17317292967235087,6802.866608993254,1178.0723408495728,1581.4940431044447,High
4041775,0.89,0.4188760670182201,0.3727996996462159,3156.842387663226,1176.8698939512938,1579.930862136682,High
83882,1.0,0.2842907595288761,0.2842907595288761,4139.076088252177,1176.701084877021,1579.7114103401273,High
1075560,1.0,0.3633573541458566,0.3633573541458566,3237.6251869565144,1176.4149216485034,1579.3393981430545,High
2271687,0.5,0.8788660209727912,0.4394330104863956,2676.6684421780487,1176.2164716202308,1579.0814131063,High
2025211,0.71,0.21574969968286326,0.1531822867748329,7672.343341817594,1175.2670980212824,1577.8472274276671,High
3003434,0.36,1.0144022940926152,0.36518482587334145,3218.122873387213,1175.2096411569266,1577.7725335040047,High
38198,0.62,0.4697741380297254,0.29125996557842976,4034.2499035533538,1175.0154880437333,1577.5201344568534,High
1185034,0.93,0.23404059123429716,0.21765774984789638,5398.148636485243,1174.9488855618679,1577.4335512304283,High
2138225,0.92,0.22508360000934463,0.20707691200859707,5672.938901431398,1174.734669721857,1577.1550706384141,High
148298,1.0,0.38884069308406033,0.38884069308406033,3020.31181193142,1174.4201382813874,1576.7461797658036,High
2082829,1.0,0.2865995069996967,0.2865995069996967,4097.156969028697,1174.2431674239963,1576.5161176511951,High
2059811,1.0,0.550781221616489,0.550781221616489,2130.941486912779,1173.682555355078,1575.7873219616015,High
5066894,0.9,0.40839760692481797,0.36755784623233617,3192.2138491190217,1173.3232470952235,1575.3202212237904,High
2209432,0.67,0.5709862542942166,0.38256079037712515,3065.9321916157623,1172.9054424671976,1574.777075207357,High
4158996,1.0,0.2766590316006356,0.2766590316006356,4237.477462493858,1172.3364112030695,1574.0373345639903,High
2023466,0.88,0.44278666284783424,0.38965226330609415,3008.5671379288256,1172.2949946023048,1573.9834929829963,High
1095803,0.49,0.5247940975373819,0.2571491077933171,4555.69670523775,1171.4933431288418,1572.9413460674944,High
5092570,0.75,0.4566148428413915,0.3424611321310436,3419.6273251260454,1171.0894452289178,1572.4162787975933,High
2053961,1.0,0.2391359484899036,0.2391359484899036,4892.757564608334,1170.034220943765,1571.0444872268945,High
